STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2667;2022091817;    3;  10.8;  93.0;eor
       2667;2022091818;    3;   9.3;  92.0;eor
       2667;2022091819;    3;   8.9;  93.0;eor
       2667;2022091820;    3;   8.7;  95.0;eor
       2667;2022091821;    3;   7.9;  94.0;eor
       2667;2022091822;    3;   7.5;  94.0;eor
       2667;2022091823;    3;   8.8;  92.0;eor
       2667;2022091900;    3;   8.5;  95.0;eor
       2667;2022091901;    3;   8.5;  94.0;eor
       2667;2022091902;    3;   9.2;  93.0;eor
       2667;2022091903;    3;   9.6;  88.0;eor
       2667;2022091904;    3;   9.1;  92.0;eor
       2667;2022091905;    3;   9.2;  91.0;eor
       2667;2022091906;    3;   9.4;  92.0;eor
       2667;2022091907;    3;  10.1;  90.0;eor
       2667;2022091908;    3;  11.4;  82.0;eor
       2667;2022091909;    3;  12.7;  80.0;eor
       2667;2022091910;    3;  13.4;  77.0;eor
       2667;2022091911;    3;  15.0;  70.0;eor
       2667;2022091912;    3;  16.6;  68.0;eor
       2667;2022091913;    3;  16.5;  58.0;eor
       2667;2022091914;    3;  12.0;  84.0;eor
       2667;2022091915;    3;  14.5;  67.0;eor
       2667;2022091916;    3;  14.3;  66.0;eor
       2667;2022091917;    3;  13.9;  69.0;eor
       2667;2022091918;    3;  13.6;  71.0;eor
       2667;2022091919;    3;  13.1;  70.0;eor
       2667;2022091920;    3;  12.2;  76.0;eor
       2667;2022091921;    3;  11.7;  80.0;eor
       2667;2022091922;    3;  11.3;  81.0;eor
       2667;2022091923;    3;  10.9;  85.0;eor
       2667;2022092000;    3;   9.8;  91.0;eor
       2667;2022092001;    3;   9.6;  94.0;eor
       2667;2022092002;    3;  10.3;  92.0;eor
       2667;2022092003;    3;  10.4;  92.0;eor
       2667;2022092004;    3;  10.1;  94.0;eor
       2667;2022092005;    3;   9.9;  94.0;eor
       2667;2022092006;    3;  10.3;  93.0;eor
       2667;2022092007;    3;  11.3;  92.0;eor
       2667;2022092008;    3;  12.6;  79.0;eor
       2667;2022092009;    3;  12.9;  75.0;eor
       2667;2022092010;    3;  14.6;  65.0;eor
       2667;2022092011;    3;  13.0;  74.0;eor
       2667;2022092012;    3;  14.1;  66.0;eor
       2667;2022092013;    3;  14.0;  67.0;eor
       2667;2022092014;    3;  15.4;  58.0;eor
       2667;2022092015;    3;  14.9;  64.0;eor
       2667;2022092016;    3;  15.1;  61.0;eor
       2667;2022092017;    3;  14.6;  63.0;eor
       2667;2022092018;    3;  12.7;  78.0;eor
       2667;2022092019;    3;  11.6;  80.0;eor
       2667;2022092020;    3;   9.1;  94.0;eor
       2667;2022092021;    3;   9.2;  94.0;eor
       2667;2022092022;    3;   9.3;  94.0;eor
       2667;2022092023;    3;   8.1;  96.0;eor
       2667;2022092100;    3;   7.0;  96.0;eor
       2667;2022092101;    3;   6.7;  98.0;eor
       2667;2022092102;    3;   6.0;  99.0;eor
       2667;2022092103;    3;   5.7;  98.0;eor
       2667;2022092104;    3;   4.7;  99.0;eor
       2667;2022092105;    3;   3.8;  98.0;eor
       2667;2022092106;    3;   4.6; 100.0;eor
       2667;2022092107;    3;   5.7;  96.0;eor
       2667;2022092108;    3;   8.5;  90.0;eor
       2667;2022092109;    3;  11.4;  80.0;eor
       2667;2022092110;    3;  14.1;  64.0;eor
       2667;2022092111;    3;  15.3;  54.0;eor
       2667;2022092112;    3;  16.2;  47.0;eor
       2667;2022092113;    3;  16.9;  45.0;eor
       2667;2022092114;    3;  17.2;  37.0;eor
       2667;2022092115;    3;  18.0;  43.0;eor
       2667;2022092116;    3;  16.8;  45.0;eor
       2667;2022092117;    3;  15.4;  56.0;eor
       2667;2022092118;    3;  11.1;  80.0;eor
       2667;2022092119;    3;   8.8;  85.0;eor
       2667;2022092120;    3;   8.2;  92.0;eor
       2667;2022092121;    3;   6.5;  96.0;eor
       2667;2022092122;    3;   6.4;  95.0;eor
       2667;2022092123;    3;   6.3;  96.0;eor
       2667;2022092200;    3;   5.6;  97.0;eor
       2667;2022092201;    3;   5.1;  96.0;eor
       2667;2022092202;    3;   3.9;  96.0;eor
       2667;2022092203;    3;   5.0;  95.0;eor
       2667;2022092204;    3;   5.0;  95.0;eor
       2667;2022092205;    3;   3.8;  96.0;eor
       2667;2022092206;    3;   3.6;  97.0;eor
       2667;2022092207;    3;   6.7;  93.0;eor
       2667;2022092208;    3;  10.9;  76.0;eor
       2667;2022092209;    3;  13.3;  66.0;eor
       2667;2022092210;    3;  15.7;  56.0;eor
       2667;2022092211;    3;  16.7;  46.0;eor
       2667;2022092212;    3;  18.1;  44.0;eor
       2667;2022092213;    3;  18.4;  40.0;eor
       2667;2022092214;    3;  18.5;  37.0;eor
       2667;2022092215;    3;  18.8;  40.0;eor
       2667;2022092216;    3;  17.9;  42.0;eor
       2667;2022092217;    3;  16.8;  49.0;eor
       2667;2022092218;    3;  14.5;  59.0;eor
       2667;2022092219;    3;  14.4;  59.0;eor
       2667;2022092220;    3;  12.7;  64.0;eor
       2667;2022092221;    3;  12.1;  65.0;eor
       2667;2022092222;    3;  11.2;  69.0;eor
       2667;2022092223;    3;  10.3;  72.0;eor
       2667;2022092300;    3;   9.7;  76.0;eor
       2667;2022092301;    3;  10.0;  74.0;eor
       2667;2022092302;    3;   8.1;  81.0;eor
       2667;2022092303;    3;   8.1;  80.0;eor
       2667;2022092304;    3;   6.6;  87.0;eor
       2667;2022092305;    3;   5.9;  91.0;eor
       2667;2022092306;    3;   8.3;  80.0;eor
       2667;2022092307;    3;   9.2;  81.0;eor
       2667;2022092308;    3;  12.3;  66.0;eor
       2667;2022092309;    3;  14.1;  62.0;eor
       2667;2022092310;    3;  14.9;  59.0;eor
       2667;2022092311;    3;  16.9;  54.0;eor
       2667;2022092312;    3;  18.0;  49.0;eor
       2667;2022092313;    3;  18.3;  46.0;eor
       2667;2022092314;    3;  18.0;  47.0;eor
       2667;2022092315;    3;  17.7;  51.0;eor
       2667;2022092316;    3;  17.0;  59.0;eor
       2667;2022092317;    3;  15.1;  76.0;eor
       2667;2022092318;    3;  13.8;  74.0;eor
       2667;2022092319;    3;  12.5;  82.0;eor
       2667;2022092320;    3;  11.4;  86.0;eor
       2667;2022092321;    3;  11.2;  91.0;eor
       2667;2022092322;    3;  10.9;  90.0;eor
       2667;2022092323;    3;  10.5;  91.0;eor
       2667;2022092400;    3;  10.0;  94.0;eor
       2667;2022092401;    3;  10.7;  92.0;eor
       2667;2022092402;    3;   9.3;  95.0;eor
       2667;2022092403;    3;   8.8;  96.0;eor
       2667;2022092404;    3;   8.9;  96.0;eor
       2667;2022092405;    3;  10.1;  90.0;eor
       2667;2022092406;    3;   9.7;  93.0;eor
       2667;2022092407;    3;  10.3;  92.0;eor
       2667;2022092408;    3;  11.9;  82.0;eor
       2667;2022092409;    3;  13.6;  76.0;eor
       2667;2022092410;    3;  14.8;  73.0;eor
       2667;2022092411;    3;  15.3;  71.0;eor
       2667;2022092412;    3;  15.3;  72.0;eor
       2667;2022092413;    3;  15.6;  75.0;eor
       2667;2022092414;    3;  15.9;  74.0;eor
       2667;2022092415;    3;  15.2;  82.0;eor
       2667;2022092416;    3;  14.0;  91.0;eor
       2667;2022092417;    3;  13.3;  93.0;eor
       2667;2022092418;    3;  13.1;  92.0;eor
       2667;2022092419;    3;  12.8;  94.0;eor
       2667;2022092420;    3;  12.4;  98.0;eor
       2667;2022092421;    3;  12.5;  95.0;eor
       2667;2022092422;    3;  12.6;  96.0;eor
       2667;2022092423;    3;  12.4;  96.0;eor
       2667;2022092500;    3;  12.4;  96.0;eor
       2667;2022092501;    3;  12.2;  97.0;eor
       2667;2022092502;    3;  12.0;  97.0;eor
       2667;2022092503;    3;  12.0;  98.0;eor
       2667;2022092504;    3;  12.0;  98.0;eor
       2667;2022092505;    3;  11.8;  95.0;eor
       2667;2022092506;    3;  11.6;  96.0;eor
       2667;2022092507;    3;  11.6;  93.0;eor
       2667;2022092508;    3;  11.7;  91.0;eor
       2667;2022092509;    3;  12.3;  87.0;eor
       2667;2022092510;    3;  13.9;  69.0;eor
       2667;2022092511;    3;  14.9;  60.0;eor
       2667;2022092512;    3;  15.7;  54.0;eor
       2667;2022092513;    3;  15.9;  54.0;eor
       2667;2022092514;    3;  15.8;  54.0;eor
       2667;2022092515;    3;  15.9;  51.0;eor
       2667;2022092516;    3;  16.3;  46.0;eor
       2667;2022092517;    3;  14.3;  60.0;eor
       2667;2022092518;    3;  13.4;  66.0;eor
       2667;2022092519;    3;  10.4;  81.0;eor
       2667;2022092520;    3;   9.3;  86.0;eor
       2667;2022092521;    3;   8.2;  92.0;eor
       2667;2022092522;    3;   8.9;  88.0;eor
       2667;2022092523;    3;   8.2;  90.0;eor
       2667;2022092600;    3;   8.0;  92.0;eor
       2667;2022092601;    3;   8.4;  90.0;eor
       2667;2022092602;    3;   8.4;  91.0;eor
       2667;2022092603;    3;   8.5;  91.0;eor
       2667;2022092604;    3;   8.9;  90.0;eor
       2667;2022092605;    3;   7.7;  93.0;eor
       2667;2022092606;    3;   8.8;  89.0;eor
       2667;2022092607;    3;   9.7;  87.0;eor
       2667;2022092608;    3;  11.2;  78.0;eor
       2667;2022092609;    3;  12.0;  76.0;eor
       2667;2022092610;    3;  11.3;  79.0;eor
       2667;2022092611;    3;  11.0;  88.0;eor
       2667;2022092612;    3;  11.9;  83.0;eor
       2667;2022092613;    3;  12.8;  71.0;eor
       2667;2022092614;    3;  11.3;  83.0;eor
       2667;2022092615;    3;  11.1;  91.0;eor
       2667;2022092616;    3;  11.2;  88.0;eor
       2667;2022092617;    3;  10.8;  90.0;eor
       2667;2022092618;    3;  10.2;  92.0;eor
       2667;2022092619;    3;  10.1;  95.0;eor
       2667;2022092620;    3;  10.2;  96.0;eor
       2667;2022092621;    3;  10.8;  92.0;eor
       2667;2022092622;    3;  10.6;  91.0;eor
       2667;2022092623;    3;  10.6;  93.0;eor
       2667;2022092700;    3;  10.3;  94.0;eor
       2667;2022092701;    3;  10.0;  92.0;eor
       2667;2022092702;    3;   9.7;  94.0;eor
       2667;2022092703;    3;   9.7;  93.0;eor
       2667;2022092704;    3;   9.5;  93.0;eor
       2667;2022092705;    3;   9.0;  89.0;eor
       2667;2022092706;    3;   9.0;  88.0;eor
       2667;2022092707;    3;   9.2;  86.0;eor
       2667;2022092708;    3;   9.9;  83.0;eor
       2667;2022092709;    3;   9.9;  84.0;eor
       2667;2022092710;    3;  11.3;  74.0;eor
       2667;2022092711;    3;  11.6;  71.0;eor
       2667;2022092712;    3;  12.0;  70.0;eor
       2667;2022092713;    3;  10.2;  86.0;eor
       2667;2022092714;    3;   9.7;  86.0;eor
       2667;2022092715;    3;  10.3;  78.0;eor
       2667;2022092716;    3;  10.3;  78.0;eor
       2667;2022092717;    3;   9.0;  79.0;eor
       2667;2022092718;    3;   8.3;  87.0;eor
       2667;2022092719;    3;   8.2;  89.0;eor
       2667;2022092720;    3;   7.9;  94.0;eor
       2667;2022092721;    3;   8.1;  92.0;eor
       2667;2022092722;    3;   8.2;  94.0;eor
       2667;2022092723;    3;   8.1;  96.0;eor
       2667;2022092800;    3;   8.2;  95.0;eor
       2667;2022092801;    3;   8.5;  94.0;eor
       2667;2022092802;    3;   8.1;  91.0;eor
       2667;2022092803;    3;   8.4;  90.0;eor
       2667;2022092804;    3;   8.4;  90.0;eor
       2667;2022092805;    3;   8.2;  95.0;eor
       2667;2022092806;    3;   8.3;  92.0;eor
       2667;2022092807;    3;   8.4;  89.0;eor
       2667;2022092808;    3;   8.8;  87.0;eor
       2667;2022092809;    3;   9.8;  86.0;eor
       2667;2022092810;    3;  10.5;  76.0;eor
       2667;2022092811;    3;  11.7;  71.0;eor
       2667;2022092812;    3;  12.0;  66.0;eor
       2667;2022092813;    3;  12.7;  65.0;eor
       2667;2022092814;    3;  13.1;  65.0;eor
       2667;2022092815;    3;  13.1;  64.0;eor
       2667;2022092816;    3;  11.8;  73.0;eor
       2667;2022092817;    3;  11.2;  72.0;eor
       2667;2022092818;    3;   9.6;  87.0;eor
       2667;2022092819;    3;   9.2;  90.0;eor
       2667;2022092820;    3;   8.0;  93.0;eor
       2667;2022092821;    3;   8.4;  95.0;eor
       2667;2022092822;    3;   8.8;  93.0;eor
       2667;2022092823;    3;   8.2;  93.0;eor
       2667;2022092900;    3;   7.6;  95.0;eor
       2667;2022092901;    3;   6.7;  95.0;eor
       2667;2022092902;    3;   5.3;  90.0;eor
       2667;2022092903;    3;   5.1;  98.0;eor
       2667;2022092904;    3;   3.9;  97.0;eor
       2667;2022092905;    3;   3.9;  99.0;eor
       2667;2022092906;    3;   2.4;  99.0;eor
       2667;2022092907;    3;   4.9;  97.0;eor
       2667;2022092908;    3;   7.3;  90.0;eor
       2667;2022092909;    3;   7.7;  92.0;eor
       2667;2022092910;    3;  11.6;  72.0;eor
       2667;2022092911;    3;  13.1;  62.0;eor
       2667;2022092912;    3;  14.0;  53.0;eor
       2667;2022092913;    3;  15.3;  51.0;eor
       2667;2022092914;    3;  14.2;  51.0;eor
       2667;2022092915;    3;  15.1;  50.0;eor
       2667;2022092916;    3;  15.1;  51.0;eor
       2667;2022092917;    3;  13.6;  57.0;eor
       2667;2022092918;    3;  10.6;  76.0;eor
       2667;2022092919;    3;   8.4;  87.0;eor
       2667;2022092920;    3;   6.7;  96.0;eor
       2667;2022092921;    3;   6.6;  96.0;eor
       2667;2022092922;    3;   6.5;  97.0;eor
       2667;2022092923;    3;   5.9;  97.0;eor
       2667;2022093000;    3;   4.7;  99.0;eor
       2667;2022093001;    3;   4.4;  96.0;eor
       2667;2022093002;    3;   3.7;  98.0;eor
       2667;2022093003;    3;   4.3;  98.0;eor
       2667;2022093004;    3;   3.0;  99.0;eor
       2667;2022093005;    3;   3.6;  98.0;eor
       2667;2022093006;    3;   2.2;  99.0;eor
       2667;2022093007;    3;   4.9;  94.0;eor
       2667;2022093008;    3;   7.1;  86.0;eor
       2667;2022093009;    3;  10.2;  79.0;eor
       2667;2022093010;    3;  12.8;  66.0;eor
       2667;2022093011;    3;  14.8;  54.0;eor
       2667;2022093012;    3;  16.5;  53.0;eor
       2667;2022093013;    3;  16.1;  50.0;eor
       2667;2022093014;    3;  16.7;  46.0;eor
       2667;2022093015;    3;  16.6;  46.0;eor
       2667;2022093016;    3;  16.6;  47.0;eor
       2667;2022093017;    3;  13.7;  56.0;eor
       2667;2022093018;    3;  12.3;  63.0;eor
       2667;2022093019;    3;   9.5;  73.0;eor
       2667;2022093020;    3;  10.9;  69.0;eor
       2667;2022093021;    3;   9.0;  78.0;eor
       2667;2022093022;    3;   9.8;  77.0;eor
       2667;2022093023;    3;  10.7;  74.0;eor
       2667;2022100100;    3;  10.7;  74.0;eor
       2667;2022100101;    3;  10.3;  79.0;eor
       2667;2022100102;    3;  10.3;  88.0;eor
       2667;2022100103;    3;  10.0;  92.0;eor
       2667;2022100104;    3;  10.2;  93.0;eor
       2667;2022100105;    3;  10.5;  92.0;eor
       2667;2022100106;    3;  11.1;  88.0;eor
       2667;2022100107;    3;  11.3;  89.0;eor
       2667;2022100108;    3;  11.3;  93.0;eor
       2667;2022100109;    3;  12.8;  87.0;eor
       2667;2022100110;    3;  13.6;  89.0;eor
       2667;2022100111;    3;  15.9;  78.0;eor
       2667;2022100112;    3;  15.8;  77.0;eor
       2667;2022100113;    3;  14.3;  81.0;eor
       2667;2022100114;    3;  13.7;  83.0;eor
       2667;2022100115;    3;  16.8;  76.0;eor
       2667;2022100116;    3;  17.1;  69.0;eor
       2667;2022100117;    3;  15.6;  68.0;eor
       2667;2022100118;    3;  15.0;  71.0;eor
       2667;2022100119;    3;  13.6;  75.0;eor
       2667;2022100120;    3;  11.2;  89.0;eor
       2667;2022100121;    3;  10.2;  90.0;eor
       2667;2022100122;    3;  10.7;  88.0;eor
       2667;2022100123;    3;  11.6;  85.0;eor
       2667;2022100200;    3;  10.8;  90.0;eor
       2667;2022100201;    3;  11.6;  90.0;eor
       2667;2022100202;    3;  12.2;  90.0;eor
       2667;2022100203;    3;  12.6;  90.0;eor
       2667;2022100204;    3;  13.1;  94.0;eor
       2667;2022100205;    3;  13.0;  93.0;eor
       2667;2022100206;    3;  13.4;  91.0;eor
       2667;2022100207;    3;  13.5;  93.0;eor
       2667;2022100208;    3;  13.9;  90.0;eor
       2667;2022100209;    3;  14.0;  85.0;eor
       2667;2022100210;    3;  14.6;  82.0;eor
       2667;2022100211;    3;  15.1;  79.0;eor
       2667;2022100212;    3;  15.5;  79.0;eor
       2667;2022100213;    3;  16.4;  74.0;eor
       2667;2022100214;    3;  16.2;  71.0;eor
       2667;2022100215;    3;  15.8;  75.0;eor
       2667;2022100216;    3;  15.3;  76.0;eor
       2667;2022100217;    3;  14.8;  78.0;eor
       2667;2022100218;    3;  14.4;  82.0;eor
       2667;2022100219;    3;  13.5;  87.0;eor
       2667;2022100220;    3;  12.5;  92.0;eor
       2667;2022100221;    3;  11.8;  89.0;eor
       2667;2022100222;    3;  10.4;  92.0;eor
       2667;2022100223;    3;   9.6;  96.0;eor
       2667;2022100300;    3;   8.7;  97.0;eor
       2667;2022100301;    3;   8.1;  98.0;eor
       2667;2022100302;    3;   8.2;  98.0;eor
       2667;2022100303;    3;   8.7;  98.0;eor
       2667;2022100304;    3;   7.5;  98.0;eor
       2667;2022100305;    3;   7.3;  98.0;eor
       2667;2022100306;    3;   6.6;  99.0;eor
       2667;2022100307;    3;   7.7;  97.0;eor
       2667;2022100308;    3;  10.5;  93.0;eor
       2667;2022100309;    3;  11.6;  87.0;eor
       2667;2022100310;    3;  13.2;  79.0;eor
       2667;2022100311;    3;  15.1;  71.0;eor
       2667;2022100312;    3;  15.3;  69.0;eor
       2667;2022100313;    3;  15.6;  62.0;eor
       2667;2022100314;    3;  15.7;  63.0;eor
       2667;2022100315;    3;  16.0;  62.0;eor
       2667;2022100316;    3;  15.3;  70.0;eor
       2667;2022100317;    3;  13.4;  82.0;eor
       2667;2022100318;    3;  12.0;  84.0;eor
       2667;2022100319;    3;   9.4;  94.0;eor
       2667;2022100320;    3;   9.4;  94.0;eor
       2667;2022100321;    3;   8.4;  96.0;eor
       2667;2022100322;    3;   9.2;  96.0;eor
       2667;2022100323;    3;   7.2;  97.0;eor
       2667;2022100400;    3;   7.0;  96.0;eor
       2667;2022100401;    3;   7.3;  97.0;eor
       2667;2022100402;    3;   7.6;  93.0;eor
       2667;2022100403;    3;   6.5;  99.0;eor
       2667;2022100404;    3;   7.1;  97.0;eor
       2667;2022100405;    3;   5.7;  96.0;eor
       2667;2022100406;    3;   7.4;  95.0;eor
       2667;2022100407;    3;   8.0;  93.0;eor
       2667;2022100408;    3;   9.9;  87.0;eor
       2667;2022100409;    3;  11.1;  81.0;eor
       2667;2022100410;    3;  13.6;  72.0;eor
       2667;2022100411;    3;  15.3;  68.0;eor
       2667;2022100412;    3;  16.9;  62.0;eor
       2667;2022100413;    3;  17.9;  59.0;eor
       2667;2022100414;    3;  19.3;  60.0;eor
       2667;2022100415;    3;  19.3;  61.0;eor
       2667;2022100416;    3;  18.5;  63.0;eor
       2667;2022100417;    3;  16.8;  69.0;eor
       2667;2022100418;    3;  14.0;  80.0;eor
       2667;2022100419;    3;  12.7;  81.0;eor
       2667;2022100420;    3;  13.2;  75.0;eor
       2667;2022100421;    3;  12.7;  78.0;eor
       2667;2022100422;    3;  11.2;  86.0;eor
       2667;2022100423;    3;  11.2;  86.0;eor
       2667;2022100500;    3;  11.1;  88.0;eor
       2667;2022100501;    3;  10.8;  90.0;eor
       2667;2022100502;    3;  10.6;  91.0;eor
       2667;2022100503;    3;   9.9;  94.0;eor
       2667;2022100504;    3;  10.1;  93.0;eor
       2667;2022100505;    3;  10.4;  93.0;eor
       2667;2022100506;    3;  10.7;  91.0;eor
       2667;2022100507;    3;  11.4;  91.0;eor
       2667;2022100508;    3;  12.6;  89.0;eor
       2667;2022100509;    3;  14.1;  82.0;eor
       2667;2022100510;    3;  15.8;  76.0;eor
       2667;2022100511;    3;  17.7;  66.0;eor
       2667;2022100512;    3;  19.1;  60.0;eor
       2667;2022100513;    3;  19.5;  58.0;eor
       2667;2022100514;    3;  19.5;  61.0;eor
       2667;2022100515;    3;  19.8;  58.0;eor
       2667;2022100516;    3;  19.9;  64.0;eor
       2667;2022100517;    3;  19.2;  70.0;eor
       2667;2022100518;    3;  19.1;  70.0;eor
       2667;2022100519;    3;  18.3;  68.0;eor
       2667;2022100520;    3;  17.8;  69.0;eor
       2667;2022100521;    3;  17.5;  69.0;eor
       2667;2022100522;    3;  17.9;  68.0;eor
       2667;2022100523;    3;  16.8;  70.0;eor
       2667;2022100600;    3;  15.1;  81.0;eor
       2667;2022100601;    3;  13.8;  84.0;eor
       2667;2022100602;    3;  13.8;  84.0;eor
       2667;2022100603;    3;  13.1;  83.0;eor
       2667;2022100604;    3;  12.1;  83.0;eor
       2667;2022100605;    3;  11.0;  85.0;eor
       2667;2022100606;    3;  10.9;  83.0;eor
       2667;2022100607;    3;  11.3;  79.0;eor
       2667;2022100608;    3;  12.7;  73.0;eor
       2667;2022100609;    3;  13.9;  68.0;eor
       2667;2022100610;    3;  15.2;  60.0;eor
       2667;2022100611;    3;  16.1;  53.0;eor
       2667;2022100612;    3;  16.9;  49.0;eor
       2667;2022100613;    3;  17.3;  44.0;eor
       2667;2022100614;    3;  17.7;  41.0;eor
       2667;2022100615;    3;  17.7;  43.0;eor
       2667;2022100616;    3;  17.0;  45.0;eor
       2667;2022100617;    3;  14.6;  57.0;eor
       2667;2022100618;    3;  10.9;  75.0;eor
       2667;2022100619;    3;   8.3;  87.0;eor
       2667;2022100620;    3;   8.8;  85.0;eor
       2667;2022100621;    3;   6.9;  92.0;eor
       2667;2022100622;    3;   5.8;  95.0;eor
       2667;2022100623;    3;   5.7;  97.0;eor
       2667;2022100700;    3;   5.7;  96.0;eor
       2667;2022100701;    3;   4.8;  97.0;eor
       2667;2022100702;    3;   4.3;  98.0;eor
       2667;2022100703;    3;   4.3;  97.0;eor
       2667;2022100704;    3;   3.0;  95.0;eor
       2667;2022100705;    3;   4.7;  97.0;eor
       2667;2022100706;    3;   3.2;  96.0;eor
       2667;2022100707;    3;   5.3;  94.0;eor
       2667;2022100708;    3;   9.2;  83.0;eor
       2667;2022100709;    3;  11.9;  75.0;eor
       2667;2022100710;    3;  14.2;  64.0;eor
       2667;2022100711;    3;  16.5;  56.0;eor
       2667;2022100712;    3;  17.0;  53.0;eor
       2667;2022100713;    3;  17.9;  53.0;eor
       2667;2022100714;    3;  18.1;  47.0;eor
       2667;2022100715;    3;  18.0;  48.0;eor
       2667;2022100716;    3;  17.7;  53.0;eor
       2667;2022100717;    3;  15.5;  65.0;eor
       2667;2022100718;    3;  14.4;  65.0;eor
       2667;2022100719;    3;  12.4;  73.0;eor
       2667;2022100720;    3;  10.6;  79.0;eor
       2667;2022100721;    3;  11.4;  77.0;eor
       2667;2022100722;    3;  10.1;  86.0;eor
       2667;2022100723;    3;   9.0;  88.0;eor
       2667;2022100800;    3;   8.8;  88.0;eor
       2667;2022100801;    3;   9.2;  85.0;eor
       2667;2022100802;    3;   8.9;  83.0;eor
       2667;2022100803;    3;   8.7;  86.0;eor
       2667;2022100804;    3;   9.0;  85.0;eor
       2667;2022100805;    3;  10.2;  83.0;eor
       2667;2022100806;    3;  10.1;  89.0;eor
       2667;2022100807;    3;  11.0;  90.0;eor
       2667;2022100808;    3;  12.5;  88.0;eor
       2667;2022100809;    3;  13.3;  82.0;eor
       2667;2022100810;    3;  15.3;  69.0;eor
       2667;2022100811;    3;  15.9;  59.0;eor
       2667;2022100812;    3;  14.2;  72.0;eor
       2667;2022100813;    3;  15.4;  67.0;eor
       2667;2022100814;    3;  16.1;  50.0;eor
       2667;2022100815;    3;  14.7;  52.0;eor
       2667;2022100816;    3;  14.9;  52.0;eor
       2667;2022100817;    3;  12.2;  61.0;eor
       2667;2022100818;    3;   9.6;  80.0;eor
       2667;2022100819;    3;   9.0;  81.0;eor
       2667;2022100820;    3;   8.0;  88.0;eor
       2667;2022100821;    3;   7.9;  87.0;eor
       2667;2022100822;    3;   5.0;  95.0;eor
       2667;2022100823;    3;   4.3;  99.0;eor
       2667;2022100900;    3;   4.0;  98.0;eor
       2667;2022100901;    3;   3.4;  97.0;eor
       2667;2022100902;    3;   3.2;  98.0;eor
       2667;2022100903;    3;   2.4;  98.0;eor
       2667;2022100904;    3;   2.2;  96.0;eor
       2667;2022100905;    3;   2.3;  98.0;eor
       2667;2022100906;    3;   0.8;  97.0;eor
       2667;2022100907;    3;   2.3;  97.0;eor
       2667;2022100908;    3;   6.5;  89.0;eor
       2667;2022100909;    3;  10.4;  77.0;eor
       2667;2022100910;    3;  13.3;  65.0;eor
       2667;2022100911;    3;  14.7;  57.0;eor
       2667;2022100912;    3;  16.5;  45.0;eor
       2667;2022100913;    3;  16.7;  43.0;eor
       2667;2022100914;    3;  16.8;  47.0;eor
       2667;2022100915;    3;  17.0;  47.0;eor
       2667;2022100916;    3;  16.0;  46.0;eor
       2667;2022100917;    3;  14.1;  52.0;eor
       2667;2022100918;    3;  12.4;  62.0;eor
       2667;2022100919;    3;  11.5;  66.0;eor
       2667;2022100920;    3;  10.4;  69.0;eor
       2667;2022100921;    3;   9.5;  72.0;eor
       2667;2022100922;    3;   7.1;  84.0;eor
       2667;2022100923;    3;   8.8;  76.0;eor
       2667;2022101000;    3;   9.5;  73.0;eor
       2667;2022101001;    3;   9.6;  73.0;eor
       2667;2022101002;    3;   9.5;  73.0;eor
       2667;2022101003;    3;   8.7;  78.0;eor
       2667;2022101004;    3;   8.6;  79.0;eor
       2667;2022101005;    3;   7.1;  83.0;eor
       2667;2022101006;    3;   7.8;  86.0;eor
       2667;2022101007;    3;   9.1;  81.0;eor
       2667;2022101008;    3;  11.4;  75.0;eor
       2667;2022101009;    3;  13.5;  72.0;eor
       2667;2022101010;    3;  15.9;  65.0;eor
       2667;2022101011;    3;  17.4;  59.0;eor
       2667;2022101012;    3;  17.9;  59.0;eor
       2667;2022101013;    3;  18.2;  58.0;eor
       2667;2022101014;    3;  18.8;  55.0;eor
       2667;2022101015;    3;  18.5;  61.0;eor
       2667;2022101016;    3;  17.3;  72.0;eor
       2667;2022101017;    3;  16.4;  70.0;eor
       2667;2022101018;    3;  15.4;  73.0;eor
       2667;2022101019;    3;  14.8;  78.0;eor
       2667;2022101020;    3;  13.7;  82.0;eor
       2667;2022101021;    3;  12.6;  76.0;eor
       2667;2022101022;    3;   9.8;  81.0;eor
       2667;2022101023;    3;   8.3;  91.0;eor
       2667;2022101100;    3;   7.5;  96.0;eor
       2667;2022101101;    3;   6.8;  97.0;eor
       2667;2022101102;    3;   5.6;  98.0;eor
       2667;2022101103;    3;   5.2;  98.0;eor
       2667;2022101104;    3;   4.4;  98.0;eor
       2667;2022101105;    3;   5.8; 100.0;eor
       2667;2022101106;    3;   6.6; 100.0;eor
       2667;2022101107;    3;   7.2; 100.0;eor
       2667;2022101108;    3;   7.9;  99.0;eor
       2667;2022101109;    3;   7.9;  96.0;eor
       2667;2022101110;    3;   8.4;  95.0;eor
       2667;2022101111;    3;   9.6;  86.0;eor
       2667;2022101112;    3;  12.7;  73.0;eor
       2667;2022101113;    3;  14.0;  60.0;eor
       2667;2022101114;    3;  14.1;  58.0;eor
       2667;2022101115;    3;  14.8;  59.0;eor
       2667;2022101116;    3;  13.7;  63.0;eor
       2667;2022101117;    3;  10.5;  82.0;eor
       2667;2022101118;    3;   9.4;  86.0;eor
       2667;2022101119;    3;   6.6;  95.0;eor
       2667;2022101120;    3;   6.3;  99.0;eor
       2667;2022101121;    3;   5.0;  96.0;eor
       2667;2022101122;    3;   4.9;  98.0;eor
